product_id,product_name,category,subcategory,price,currency,sku,is_active,created_at,updated_at,_source,_loaded_at
P00298,Outdoor Product 298,Sports,Outdoor,2393.8505,VND,SKU000298,True,2024-09-09T00:00:00+00:00,2024-09-24T00:00:00+00:00,erp,2024-09-24T01:00:00+00:00
P00299,Kitchen Product 299,Home,Kitchen,4721.8835,VND,SKU000299,True,2025-09-11T00:00:00+00:00,2025-10-10T00:00:00+00:00,woocommerce,2025-10-10T01:00:00+00:00
P00300,Decor Product 300,Home,Decor,3316.3973,VND,SKU000300,True,2025-08-15T00:00:00+00:00,2025-10-14T00:00:00+00:00,erp,2025-10-14T01:00:00+00:00
P00301,Phone Product 301,Electronics,Phone,4585.2454,VND,SKU000301,False,2025-10-21T00:00:00+00:00,2025-12-05T00:00:00+00:00,erp,2025-12-05T01:00:00+00:00
P00302,Kitchen Product 302,Home,Kitchen,2140.0887,VND,SKU000302,True,2024-06-18T00:00:00+00:00,2024-08-10T00:00:00+00:00,woocommerce,2024-08-10T01:00:00+00:00
P00303,Kids Product 303,Fashion,Kids,4383.2383,VND,SKU000303,True,2025-02-25T00:00:00+00:00,2025-04-14T00:00:00+00:00,erp,2025-04-14T01:00:00+00:00
P00304,Men Product 304,Fashion,Men,1055.5325,VND,SKU000304,False,2024-10-02T00:00:00+00:00,2024-11-18T00:00:00+00:00,woocommerce,2024-11-18T01:00:00+00:00
P00305,Phone Product 305,Electronics,Phone,493.3846,VND,SKU000305,False,2025-05-18T00:00:00+00:00,2025-05-18T00:00:00+00:00,woocommerce,2025-05-18T01:00:00+00:00
P00306,Kids Product 306,Fashion,Kids,890.2425,VND,SKU000306,True,2025-03-17T00:00:00+00:00,2025-03-27T00:00:00+00:00,erp,2025-03-27T01:00:00+00:00
P00307,Kitchen Product 307,Home,Kitchen,4742.9317,VND,SKU000307,False,2024-07-05T00:00:00+00:00,2024-08-06T00:00:00+00:00,erp,2024-08-06T01:00:00+00:00
P00308,Furniture Product 308,Home,Furniture,921.8197,VND,SKU000308,True,2024-03-01T00:00:00+00:00,2024-04-17T00:00:00+00:00,woocommerce,2024-04-17T01:00:00+00:00
P00309,Outdoor Product 309,Sports,Outdoor,3125.8631,VND,SKU000309,True,2025-10-03T00:00:00+00:00,2025-11-30T00:00:00+00:00,erp,2025-11-30T01:00:00+00:00
P00310,Men Product 310,Fashion,Men,1391.0434,VND,SKU000310,True,2025-01-21T00:00:00+00:00,2025-01-28T00:00:00+00:00,erp,2025-01-28T01:00:00+00:00
P00311,Kitchen Product 311,Home,Kitchen,3805.0626,VND,SKU000311,True,2025-05-11T00:00:00+00:00,2025-06-23T00:00:00+00:00,erp,2025-06-23T01:00:00+00:00
P00312,Men Product 312,Fashion,Men,3948.1438,VND,SKU000312,True,2025-11-12T00:00:00+00:00,2025-12-19T00:00:00+00:00,erp,2025-12-19T01:00:00+00:00
P00313,Decor Product 313,Home,Decor,3018.8945,VND,SKU000313,True,2024-01-08T00:00:00+00:00,2024-02-01T00:00:00+00:00,woocommerce,2024-02-01T01:00:00+00:00
P00314,Outdoor Product 314,Sports,Outdoor,1689.3855,VND,SKU000314,True,2025-09-10T00:00:00+00:00,2025-10-07T00:00:00+00:00,woocommerce,2025-10-07T01:00:00+00:00
P00315,Kitchen Product 315,Home,Kitchen,1898.3941,VND,SKU000315,True,2025-11-12T00:00:00+00:00,2025-12-07T00:00:00+00:00,woocommerce,2025-12-07T01:00:00+00:00
P00316,Men Product 316,Fashion,Men,4354.0021,VND,SKU000316,False,2024-01-04T00:00:00+00:00,2024-02-02T00:00:00+00:00,erp,2024-02-02T01:00:00+00:00
P00317,Tablet Product 317,Electronics,Tablet,2657.8404,VND,SKU000317,True,2024-05-05T00:00:00+00:00,2024-06-29T00:00:00+00:00,woocommerce,2024-06-29T01:00:00+00:00
P00318,Indoor Product 318,Sports,Indoor,2381.2451,VND,SKU000318,False,2025-11-05T00:00:00+00:00,2025-12-30T00:00:00+00:00,erp,2025-12-30T01:00:00+00:00
P00319,Tablet Product 319,Electronics,Tablet,3172.5487,VND,SKU000319,True,2024-11-25T00:00:00+00:00,2024-11-26T00:00:00+00:00,woocommerce,2024-11-26T01:00:00+00:00
P00320,Fitness Product 320,Sports,Fitness,2006.8243,VND,SKU000320,True,2025-09-13T00:00:00+00:00,2025-10-14T00:00:00+00:00,woocommerce,2025-10-14T01:00:00+00:00
P00321,Outdoor Product 321,Sports,Outdoor,3500.5037,VND,SKU000321,True,2025-11-05T00:00:00+00:00,2025-12-29T00:00:00+00:00,woocommerce,2025-12-29T01:00:00+00:00
P00322,Kids Product 322,Fashion,Kids,724.3756,VND,SKU000322,True,2024-07-18T00:00:00+00:00,2024-09-01T00:00:00+00:00,erp,2024-09-01T01:00:00+00:00
P00323,Fitness Product 323,Sports,Fitness,3368.5802,VND,SKU000323,False,2024-11-04T00:00:00+00:00,2024-12-27T00:00:00+00:00,erp,2024-12-27T01:00:00+00:00
P00324,Fitness Product 324,Sports,Fitness,2707.9329,VND,SKU000324,True,2025-05-08T00:00:00+00:00,2025-06-19T00:00:00+00:00,erp,2025-06-19T01:00:00+00:00
P00325,Decor Product 325,Home,Decor,2180.1181,VND,SKU000325,True,2024-04-01T00:00:00+00:00,2024-04-07T00:00:00+00:00,erp,2024-04-07T01:00:00+00:00
P00326,Women Product 326,Fashion,Women,3598.6832,VND,SKU000326,False,2024-10-14T00:00:00+00:00,2024-10-28T00:00:00+00:00,erp,2024-10-28T01:00:00+00:00
P00327,Decor Product 327,Home,Decor,2464.8743,VND,SKU000327,True,2025-10-10T00:00:00+00:00,2025-11-25T00:00:00+00:00,erp,2025-11-25T01:00:00+00:00
P00328,Tablet Product 328,Electronics,Tablet,4551.734,VND,SKU000328,False,2024-12-17T00:00:00+00:00,2025-01-10T00:00:00+00:00,woocommerce,2025-01-10T01:00:00+00:00
P00329,Furniture Product 329,Home,Furniture,1461.9727,VND,SKU000329,True,2024-09-22T00:00:00+00:00,2024-09-29T00:00:00+00:00,erp,2024-09-29T01:00:00+00:00
P00330,Kids Product 330,Fashion,Kids,948.9003,VND,SKU000330,True,2025-08-29T00:00:00+00:00,2025-10-27T00:00:00+00:00,woocommerce,2025-10-27T01:00:00+00:00
P00331,Kitchen Product 331,Home,Kitchen,3687.2203,VND,SKU000331,True,2025-01-24T00:00:00+00:00,2025-03-01T00:00:00+00:00,erp,2025-03-01T01:00:00+00:00
P00332,Kitchen Product 332,Home,Kitchen,3858.6917,VND,SKU000332,True,2025-03-09T00:00:00+00:00,2025-03-29T00:00:00+00:00,erp,2025-03-29T01:00:00+00:00
P00333,Laptop Product 333,Electronics,Laptop,4263.2865,VND,SKU000333,True,2024-01-10T00:00:00+00:00,2024-02-13T00:00:00+00:00,erp,2024-02-13T01:00:00+00:00
P00334,Men Product 334,Fashion,Men,2284.3648,VND,SKU000334,True,2025-05-26T00:00:00+00:00,2025-07-08T00:00:00+00:00,erp,2025-07-08T01:00:00+00:00
P00335,Tablet Product 335,Electronics,Tablet,2516.8662,VND,SKU000335,True,2024-11-23T00:00:00+00:00,2024-12-12T00:00:00+00:00,woocommerce,2024-12-12T01:00:00+00:00
P00336,Indoor Product 336,Sports,Indoor,1464.5606,VND,SKU000336,False,2024-08-08T00:00:00+00:00,2024-09-08T00:00:00+00:00,erp,2024-09-08T01:00:00+00:00
P00337,Men Product 337,Fashion,Men,3665.9639,VND,SKU000337,True,2024-08-03T00:00:00+00:00,2024-09-26T00:00:00+00:00,erp,2024-09-26T01:00:00+00:00
P00338,Kitchen Product 338,Home,Kitchen,4922.1038,VND,SKU000338,True,2025-02-05T00:00:00+00:00,2025-02-24T00:00:00+00:00,erp,2025-02-24T01:00:00+00:00
P00339,Outdoor Product 339,Sports,Outdoor,2372.3739,VND,SKU000339,True,2025-03-08T00:00:00+00:00,2025-04-20T00:00:00+00:00,woocommerce,2025-04-20T01:00:00+00:00
P00340,Fitness Product 340,Sports,Fitness,1422.369,VND,SKU000340,True,2025-06-24T00:00:00+00:00,2025-08-09T00:00:00+00:00,woocommerce,2025-08-09T01:00:00+00:00
P00341,Phone Product 341,Electronics,Phone,3958.4746,VND,SKU000341,True,2024-11-27T00:00:00+00:00,2025-01-14T00:00:00+00:00,woocommerce,2025-01-14T01:00:00+00:00
P00342,Indoor Product 342,Sports,Indoor,696.4292,VND,SKU000342,False,2024-06-16T00:00:00+00:00,2024-07-22T00:00:00+00:00,woocommerce,2024-07-22T01:00:00+00:00
P00343,Furniture Product 343,Home,Furniture,3744.4288,VND,SKU000343,True,2024-08-11T00:00:00+00:00,2024-10-01T00:00:00+00:00,woocommerce,2024-10-01T01:00:00+00:00
P00344,Tablet Product 344,Electronics,Tablet,4752.4868,VND,SKU000344,False,2024-05-31T00:00:00+00:00,2024-06-24T00:00:00+00:00,erp,2024-06-24T01:00:00+00:00
P00345,Phone Product 345,Electronics,Phone,906.3681,VND,SKU000345,True,2024-12-30T00:00:00+00:00,2025-01-29T00:00:00+00:00,erp,2025-01-29T01:00:00+00:00
P00346,Kids Product 346,Fashion,Kids,3138.593,VND,SKU000346,False,2025-03-20T00:00:00+00:00,2025-03-29T00:00:00+00:00,erp,2025-03-29T01:00:00+00:00
P00347,Phone Product 347,Electronics,Phone,2448.2432,VND,SKU000347,True,2024-09-03T00:00:00+00:00,2024-09-28T00:00:00+00:00,woocommerce,2024-09-28T01:00:00+00:00
P00348,Laptop Product 348,Electronics,Laptop,1383.328,VND,SKU000348,False,2025-10-27T00:00:00+00:00,2025-11-20T00:00:00+00:00,woocommerce,2025-11-20T01:00:00+00:00
P00349,Phone Product 349,Electronics,Phone,619.0373,VND,SKU000349,True,2024-04-29T00:00:00+00:00,2024-05-04T00:00:00+00:00,erp,2024-05-04T01:00:00+00:00
P00350,Outdoor Product 350,Sports,Outdoor,2968.4662,VND,SKU000350,False,2024-04-06T00:00:00+00:00,2024-05-26T00:00:00+00:00,woocommerce,2024-05-26T01:00:00+00:00
P00351,Outdoor Product 351,Sports,Outdoor,506.2119,VND,SKU000351,True,2025-08-08T00:00:00+00:00,2025-08-16T00:00:00+00:00,erp,2025-08-16T01:00:00+00:00
P00352,Indoor Product 352,Sports,Indoor,2784.7402,VND,SKU000352,False,2024-01-21T00:00:00+00:00,2024-02-15T00:00:00+00:00,erp,2024-02-15T01:00:00+00:00
P00353,Phone Product 353,Electronics,Phone,595.4571,VND,SKU000353,True,2025-11-05T00:00:00+00:00,2026-01-01T00:00:00+00:00,erp,2026-01-01T01:00:00+00:00
P00354,Outdoor Product 354,Sports,Outdoor,652.7918,VND,SKU000354,True,2024-05-05T00:00:00+00:00,2024-05-07T00:00:00+00:00,erp,2024-05-07T01:00:00+00:00
P00355,Tablet Product 355,Electronics,Tablet,3767.813,VND,SKU000355,True,2024-09-19T00:00:00+00:00,2024-11-12T00:00:00+00:00,erp,2024-11-12T01:00:00+00:00
P00356,Women Product 356,Fashion,Women,2121.0261,VND,SKU000356,True,2025-07-11T00:00:00+00:00,2025-07-21T00:00:00+00:00,erp,2025-07-21T01:00:00+00:00
P00357,Men Product 357,Fashion,Men,3916.1811,VND,SKU000357,False,2025-06-15T00:00:00+00:00,2025-08-11T00:00:00+00:00,erp,2025-08-11T01:00:00+00:00
P00358,Indoor Product 358,Sports,Indoor,4554.808,VND,SKU000358,True,2024-11-16T00:00:00+00:00,2024-12-19T00:00:00+00:00,erp,2024-12-19T01:00:00+00:00
P00359,Tablet Product 359,Electronics,Tablet,193.3024,VND,SKU000359,True,2024-02-15T00:00:00+00:00,2024-03-01T00:00:00+00:00,woocommerce,2024-03-01T01:00:00+00:00
P00360,Furniture Product 360,Home,Furniture,1088.0394,VND,SKU000360,True,2025-09-08T00:00:00+00:00,2025-10-13T00:00:00+00:00,woocommerce,2025-10-13T01:00:00+00:00
P00361,Decor Product 361,Home,Decor,381.0547,VND,SKU000361,True,2025-09-29T00:00:00+00:00,2025-10-26T00:00:00+00:00,woocommerce,2025-10-26T01:00:00+00:00
P00362,Indoor Product 362,Sports,Indoor,2285.7781,VND,SKU000362,True,2024-06-16T00:00:00+00:00,2024-07-11T00:00:00+00:00,woocommerce,2024-07-11T01:00:00+00:00
P00363,Decor Product 363,Home,Decor,3151.5453,VND,SKU000363,True,2024-07-27T00:00:00+00:00,2024-07-31T00:00:00+00:00,erp,2024-07-31T01:00:00+00:00
P00364,Kids Product 364,Fashion,Kids,4104.336,VND,SKU000364,True,2025-11-04T00:00:00+00:00,2025-12-15T00:00:00+00:00,woocommerce,2025-12-15T01:00:00+00:00
P00365,Kitchen Product 365,Home,Kitchen,139.2902,VND,SKU000365,True,2025-03-20T00:00:00+00:00,2025-04-13T00:00:00+00:00,erp,2025-04-13T01:00:00+00:00
P00366,Men Product 366,Fashion,Men,3423.0564,VND,SKU000366,False,2025-06-28T00:00:00+00:00,2025-07-05T00:00:00+00:00,erp,2025-07-05T01:00:00+00:00
P00367,Kids Product 367,Fashion,Kids,4547.1345,VND,SKU000367,True,2024-04-01T00:00:00+00:00,2024-04-24T00:00:00+00:00,erp,2024-04-24T01:00:00+00:00
P00368,Kitchen Product 368,Home,Kitchen,1892.0083,VND,SKU000368,True,2024-01-11T00:00:00+00:00,2024-01-17T00:00:00+00:00,woocommerce,2024-01-17T01:00:00+00:00
P00369,Phone Product 369,Electronics,Phone,3644.3538,VND,SKU000369,True,2024-06-28T00:00:00+00:00,2024-07-31T00:00:00+00:00,woocommerce,2024-07-31T01:00:00+00:00
P00370,Tablet Product 370,Electronics,Tablet,2865.0688,VND,SKU000370,True,2024-12-23T00:00:00+00:00,2025-02-05T00:00:00+00:00,woocommerce,2025-02-05T01:00:00+00:00
P00371,Phone Product 371,Electronics,Phone,4733.0864,VND,SKU000371,False,2024-06-23T00:00:00+00:00,2024-07-13T00:00:00+00:00,erp,2024-07-13T01:00:00+00:00
P00372,Kids Product 372,Fashion,Kids,2663.0939,VND,SKU000372,False,2025-11-25T00:00:00+00:00,2026-01-14T00:00:00+00:00,woocommerce,2026-01-14T01:00:00+00:00
P00373,Kitchen Product 373,Home,Kitchen,2572.6914,VND,SKU000373,True,2024-01-10T00:00:00+00:00,2024-02-22T00:00:00+00:00,erp,2024-02-22T01:00:00+00:00
P00374,Kitchen Product 374,Home,Kitchen,1344.1758,VND,SKU000374,True,2025-08-04T00:00:00+00:00,2025-09-20T00:00:00+00:00,erp,2025-09-20T01:00:00+00:00
P00375,Indoor Product 375,Sports,Indoor,2200.4104,VND,SKU000375,True,2025-04-13T00:00:00+00:00,2025-04-24T00:00:00+00:00,woocommerce,2025-04-24T01:00:00+00:00
P00376,Women Product 376,Fashion,Women,4708.9683,VND,SKU000376,True,2025-03-14T00:00:00+00:00,2025-04-16T00:00:00+00:00,woocommerce,2025-04-16T01:00:00+00:00
P00377,Laptop Product 377,Electronics,Laptop,1570.5572,VND,SKU000377,True,2025-02-20T00:00:00+00:00,2025-04-10T00:00:00+00:00,erp,2025-04-10T01:00:00+00:00
P00378,Tablet Product 378,Electronics,Tablet,477.2317,VND,SKU000378,True,2024-09-02T00:00:00+00:00,2024-11-01T00:00:00+00:00,erp,2024-11-01T01:00:00+00:00
P00379,Kids Product 379,Fashion,Kids,4373.0213,VND,SKU000379,False,2025-05-19T00:00:00+00:00,2025-07-09T00:00:00+00:00,erp,2025-07-09T01:00:00+00:00
P00380,Outdoor Product 380,Sports,Outdoor,4989.7926,VND,SKU000380,True,2025-06-11T00:00:00+00:00,2025-07-24T00:00:00+00:00,woocommerce,2025-07-24T01:00:00+00:00
P00381,Tablet Product 381,Electronics,Tablet,4158.6731,VND,SKU000381,True,2024-07-13T00:00:00+00:00,2024-09-09T00:00:00+00:00,woocommerce,2024-09-09T01:00:00+00:00
P00382,Men Product 382,Fashion,Men,4603.0902,VND,SKU000382,True,2025-11-08T00:00:00+00:00,2026-01-07T00:00:00+00:00,woocommerce,2026-01-07T01:00:00+00:00
P00383,Decor Product 383,Home,Decor,1133.0922,VND,SKU000383,True,2025-06-20T00:00:00+00:00,2025-08-16T00:00:00+00:00,woocommerce,2025-08-16T01:00:00+00:00
P00384,Decor Product 384,Home,Decor,264.0238,VND,SKU000384,False,2024-12-27T00:00:00+00:00,2025-02-25T00:00:00+00:00,woocommerce,2025-02-25T01:00:00+00:00
P00385,Kitchen Product 385,Home,Kitchen,4571.0854,VND,SKU000385,True,2024-04-25T00:00:00+00:00,2024-05-16T00:00:00+00:00,erp,2024-05-16T01:00:00+00:00
P00386,Women Product 386,Fashion,Women,1331.1064,VND,SKU000386,True,2025-05-09T00:00:00+00:00,2025-05-27T00:00:00+00:00,woocommerce,2025-05-27T01:00:00+00:00
P00387,Kitchen Product 387,Home,Kitchen,4130.3797,VND,SKU000387,True,2025-10-20T00:00:00+00:00,2025-11-21T00:00:00+00:00,woocommerce,2025-11-21T01:00:00+00:00
P00388,Fitness Product 388,Sports,Fitness,3081.4959,VND,SKU000388,True,2024-12-30T00:00:00+00:00,2024-12-30T00:00:00+00:00,woocommerce,2024-12-30T01:00:00+00:00
P00389,Men Product 389,Fashion,Men,4452.0794,VND,SKU000389,True,2024-01-06T00:00:00+00:00,2024-01-28T00:00:00+00:00,woocommerce,2024-01-28T01:00:00+00:00
P00390,Men Product 390,Fashion,Men,2465.3101,VND,SKU000390,True,2024-04-13T00:00:00+00:00,2024-05-10T00:00:00+00:00,erp,2024-05-10T01:00:00+00:00
P00391,Fitness Product 391,Sports,Fitness,786.5957,VND,SKU000391,True,2025-05-14T00:00:00+00:00,2025-05-14T00:00:00+00:00,erp,2025-05-14T01:00:00+00:00
P00392,Outdoor Product 392,Sports,Outdoor,1828.8335,VND,SKU000392,True,2025-01-18T00:00:00+00:00,2025-02-06T00:00:00+00:00,woocommerce,2025-02-06T01:00:00+00:00
P00393,Laptop Product 393,Electronics,Laptop,2202.3899,VND,SKU000393,True,2025-11-03T00:00:00+00:00,2025-12-26T00:00:00+00:00,woocommerce,2025-12-26T01:00:00+00:00
P00394,Fitness Product 394,Sports,Fitness,4353.8652,VND,SKU000394,True,2025-01-02T00:00:00+00:00,2025-02-27T00:00:00+00:00,erp,2025-02-27T01:00:00+00:00
P00395,Kitchen Product 395,Home,Kitchen,1978.7846,VND,SKU000395,True,2024-02-11T00:00:00+00:00,2024-02-19T00:00:00+00:00,erp,2024-02-19T01:00:00+00:00
P00396,Decor Product 396,Home,Decor,2401.682,VND,SKU000396,True,2024-07-22T00:00:00+00:00,2024-09-20T00:00:00+00:00,erp,2024-09-20T01:00:00+00:00
P00397,Outdoor Product 397,Sports,Outdoor,4001.1022,VND,SKU000397,True,2025-07-17T00:00:00+00:00,2025-08-17T00:00:00+00:00,woocommerce,2025-08-17T01:00:00+00:00
P00398,Indoor Product 398,Sports,Indoor,557.5666,VND,SKU000398,True,2025-02-02T00:00:00+00:00,2025-02-10T00:00:00+00:00,erp,2025-02-10T01:00:00+00:00
P00399,Furniture Product 399,Home,Furniture,78.1083,VND,SKU000399,True,2024-12-18T00:00:00+00:00,2025-01-19T00:00:00+00:00,erp,2025-01-19T01:00:00+00:00
P00400,Women Product 400,Fashion,Women,50.0642,VND,SKU000400,False,2025-09-03T00:00:00+00:00,2025-10-20T00:00:00+00:00,woocommerce,2025-10-20T01:00:00+00:00
P00401,Women Product 401,Fashion,Women,2150.4702,VND,SKU000401,True,2024-03-25T00:00:00+00:00,2024-05-12T00:00:00+00:00,erp,2024-05-12T01:00:00+00:00
P00402,Kitchen Product 402,Home,Kitchen,1325.0183,VND,SKU000402,True,2024-04-27T00:00:00+00:00,2024-06-21T00:00:00+00:00,woocommerce,2024-06-21T01:00:00+00:00
P00403,Kitchen Product 403,Home,Kitchen,3654.979,VND,SKU000403,True,2024-04-15T00:00:00+00:00,2024-05-29T00:00:00+00:00,erp,2024-05-29T01:00:00+00:00
P00404,Furniture Product 404,Home,Furniture,2012.403,VND,SKU000404,True,2024-05-03T00:00:00+00:00,2024-05-11T00:00:00+00:00,erp,2024-05-11T01:00:00+00:00
P00405,Kitchen Product 405,Home,Kitchen,1006.221,VND,SKU000405,True,2024-01-19T00:00:00+00:00,2024-02-27T00:00:00+00:00,woocommerce,2024-02-27T01:00:00+00:00
P00406,Indoor Product 406,Sports,Indoor,3170.2168,VND,SKU000406,True,2024-11-09T00:00:00+00:00,2024-12-23T00:00:00+00:00,erp,2024-12-23T01:00:00+00:00
P00407,Women Product 407,Fashion,Women,2554.2198,VND,SKU000407,True,2025-05-05T00:00:00+00:00,2025-05-08T00:00:00+00:00,woocommerce,2025-05-08T01:00:00+00:00
P00408,Laptop Product 408,Electronics,Laptop,4715.5637,VND,SKU000408,False,2025-01-07T00:00:00+00:00,2025-01-24T00:00:00+00:00,erp,2025-01-24T01:00:00+00:00
P00409,Men Product 409,Fashion,Men,12.6743,VND,SKU000409,True,2024-07-05T00:00:00+00:00,2024-07-07T00:00:00+00:00,erp,2024-07-07T01:00:00+00:00
P00410,Women Product 410,Fashion,Women,3036.5439,VND,SKU000410,False,2024-10-13T00:00:00+00:00,2024-12-10T00:00:00+00:00,erp,2024-12-10T01:00:00+00:00
P00411,Women Product 411,Fashion,Women,1528.7399,VND,SKU000411,True,2025-01-07T00:00:00+00:00,2025-01-28T00:00:00+00:00,erp,2025-01-28T01:00:00+00:00
P00412,Kitchen Product 412,Home,Kitchen,4052.0759,VND,SKU000412,True,2025-01-04T00:00:00+00:00,2025-02-20T00:00:00+00:00,erp,2025-02-20T01:00:00+00:00
P00413,Men Product 413,Fashion,Men,445.2836,VND,SKU000413,True,2025-08-21T00:00:00+00:00,2025-09-14T00:00:00+00:00,erp,2025-09-14T01:00:00+00:00
P00414,Phone Product 414,Electronics,Phone,4421.3665,VND,SKU000414,True,2025-08-23T00:00:00+00:00,2025-10-20T00:00:00+00:00,erp,2025-10-20T01:00:00+00:00
P00415,Fitness Product 415,Sports,Fitness,2737.4293,VND,SKU000415,True,2024-03-17T00:00:00+00:00,2024-05-16T00:00:00+00:00,woocommerce,2024-05-16T01:00:00+00:00
P00416,Fitness Product 416,Sports,Fitness,776.825,VND,SKU000416,True,2025-06-30T00:00:00+00:00,2025-08-15T00:00:00+00:00,erp,2025-08-15T01:00:00+00:00
P00417,Indoor Product 417,Sports,Indoor,4386.606,VND,SKU000417,True,2024-09-15T00:00:00+00:00,2024-11-11T00:00:00+00:00,woocommerce,2024-11-11T01:00:00+00:00
P00418,Indoor Product 418,Sports,Indoor,2186.2676,VND,SKU000418,False,2024-04-30T00:00:00+00:00,2024-06-27T00:00:00+00:00,woocommerce,2024-06-27T01:00:00+00:00
P00419,Phone Product 419,Electronics,Phone,3486.5641,VND,SKU000419,True,2025-09-05T00:00:00+00:00,2025-09-22T00:00:00+00:00,woocommerce,2025-09-22T01:00:00+00:00
P00420,Tablet Product 420,Electronics,Tablet,4862.6453,VND,SKU000420,True,2024-03-03T00:00:00+00:00,2024-04-22T00:00:00+00:00,woocommerce,2024-04-22T01:00:00+00:00
P00421,Indoor Product 421,Sports,Indoor,2572.3036,VND,SKU000421,True,2025-06-29T00:00:00+00:00,2025-08-23T00:00:00+00:00,erp,2025-08-23T01:00:00+00:00
P00422,Indoor Product 422,Sports,Indoor,3899.0671,VND,SKU000422,False,2025-01-28T00:00:00+00:00,2025-03-04T00:00:00+00:00,woocommerce,2025-03-04T01:00:00+00:00
P00423,Furniture Product 423,Home,Furniture,2863.7709,VND,SKU000423,True,2024-01-04T00:00:00+00:00,2024-01-14T00:00:00+00:00,woocommerce,2024-01-14T01:00:00+00:00
P00424,Women Product 424,Fashion,Women,3544.191,VND,SKU000424,True,2024-08-13T00:00:00+00:00,2024-08-31T00:00:00+00:00,erp,2024-08-31T01:00:00+00:00
P00425,Furniture Product 425,Home,Furniture,1466.298,VND,SKU000425,True,2025-06-30T00:00:00+00:00,2025-07-15T00:00:00+00:00,woocommerce,2025-07-15T01:00:00+00:00
P00426,Kitchen Product 426,Home,Kitchen,4900.3181,VND,SKU000426,True,2024-02-22T00:00:00+00:00,2024-04-03T00:00:00+00:00,erp,2024-04-03T01:00:00+00:00
P00427,Tablet Product 427,Electronics,Tablet,3029.7461,VND,SKU000427,True,2024-12-21T00:00:00+00:00,2025-01-30T00:00:00+00:00,woocommerce,2025-01-30T01:00:00+00:00
P00428,Tablet Product 428,Electronics,Tablet,3613.1772,VND,SKU000428,False,2025-07-16T00:00:00+00:00,2025-08-01T00:00:00+00:00,woocommerce,2025-08-01T01:00:00+00:00
P00429,Men Product 429,Fashion,Men,61.9369,VND,SKU000429,True,2025-10-02T00:00:00+00:00,2025-11-23T00:00:00+00:00,erp,2025-11-23T01:00:00+00:00
P00430,Men Product 430,Fashion,Men,2691.5696,VND,SKU000430,True,2024-09-19T00:00:00+00:00,2024-09-20T00:00:00+00:00,woocommerce,2024-09-20T01:00:00+00:00
P00431,Kids Product 431,Fashion,Kids,2758.8802,VND,SKU000431,False,2025-10-11T00:00:00+00:00,2025-11-18T00:00:00+00:00,erp,2025-11-18T01:00:00+00:00
P00432,Women Product 432,Fashion,Women,3152.7053,VND,SKU000432,False,2024-07-27T00:00:00+00:00,2024-09-02T00:00:00+00:00,erp,2024-09-02T01:00:00+00:00
P00433,Fitness Product 433,Sports,Fitness,750.1876,VND,SKU000433,False,2025-03-20T00:00:00+00:00,2025-04-12T00:00:00+00:00,erp,2025-04-12T01:00:00+00:00
P00434,Fitness Product 434,Sports,Fitness,4079.834,VND,SKU000434,True,2025-04-15T00:00:00+00:00,2025-04-26T00:00:00+00:00,erp,2025-04-26T01:00:00+00:00
P00435,Indoor Product 435,Sports,Indoor,1417.4008,VND,SKU000435,True,2024-07-03T00:00:00+00:00,2024-08-13T00:00:00+00:00,erp,2024-08-13T01:00:00+00:00
P00436,Kitchen Product 436,Home,Kitchen,356.5761,VND,SKU000436,True,2025-09-14T00:00:00+00:00,2025-09-26T00:00:00+00:00,woocommerce,2025-09-26T01:00:00+00:00
P00437,Kitchen Product 437,Home,Kitchen,510.1667,VND,SKU000437,True,2025-10-22T00:00:00+00:00,2025-11-16T00:00:00+00:00,erp,2025-11-16T01:00:00+00:00
P00438,Laptop Product 438,Electronics,Laptop,559.0772,VND,SKU000438,True,2025-01-28T00:00:00+00:00,2025-01-29T00:00:00+00:00,erp,2025-01-29T01:00:00+00:00
P00439,Furniture Product 439,Home,Furniture,721.7517,VND,SKU000439,True,2024-03-26T00:00:00+00:00,2024-04-12T00:00:00+00:00,erp,2024-04-12T01:00:00+00:00
P00440,Tablet Product 440,Electronics,Tablet,3540.2042,VND,SKU000440,True,2024-12-12T00:00:00+00:00,2025-02-04T00:00:00+00:00,erp,2025-02-04T01:00:00+00:00
P00441,Indoor Product 441,Sports,Indoor,824.0908,VND,SKU000441,True,2025-03-30T00:00:00+00:00,2025-05-21T00:00:00+00:00,woocommerce,2025-05-21T01:00:00+00:00
P00442,Furniture Product 442,Home,Furniture,3463.2856,VND,SKU000442,True,2024-02-27T00:00:00+00:00,2024-04-01T00:00:00+00:00,erp,2024-04-01T01:00:00+00:00
P00443,Phone Product 443,Electronics,Phone,521.8048,VND,SKU000443,False,2025-07-11T00:00:00+00:00,2025-07-29T00:00:00+00:00,erp,2025-07-29T01:00:00+00:00
P00444,Phone Product 444,Electronics,Phone,2141.4058,VND,SKU000444,True,2024-01-25T00:00:00+00:00,2024-02-08T00:00:00+00:00,woocommerce,2024-02-08T01:00:00+00:00
P00445,Men Product 445,Fashion,Men,3436.9638,VND,SKU000445,True,2025-12-01T00:00:00+00:00,2025-12-25T00:00:00+00:00,woocommerce,2025-12-25T01:00:00+00:00
P00446,Furniture Product 446,Home,Furniture,4782.7678,VND,SKU000446,True,2024-08-17T00:00:00+00:00,2024-08-23T00:00:00+00:00,woocommerce,2024-08-23T01:00:00+00:00
